"tick","# Alive Epithelial Cells","# Infected Epithelial Cells","# Virions","# Innate Immune Cells","# Specialised Immune Cells"
210.1,155002,83,135,3215,116411
211.1,155170,82,138,3213,115560
212.1,155315,75,156,3216,114560
213.1,155444,84,145,3226,113443
214.1,155618,82,157,3226,112188
215.1,155755,82,148,3224,110745
216.1,155869,83,153,3224,109172
217.1,156018,81,140,3216,107543
218.1,156128,79,138,3223,105713
219.1,156277,83,138,3225,103686
220.1,156383,82,128,3226,101536
221.1,156508,76,123,3219,99280
222.1,156617,79,107,3222,96967
223.1,156732,76,111,3217,94505
224.1,156835,74,116,3220,91902
225.1,156912,72,137,3217,89166
226.1,156978,73,147,3221,86320
227.1,157065,76,131,3216,83428
228.1,157170,86,121,3224,80393
229.1,157271,87,129,3226,77275
230.1,157353,89,138,3223,74178
231.1,157435,95,155,3221,71114
232.1,157554,98,162,3211,67953
233.1,157620,97,191,3218,64745
234.1,157685,98,204,3209,61710
235.1,157763,101,230,3211,58621
236.1,157878,125,234,3212,55537
237.1,157914,129,251,3209,52637
238.1,157959,135,251,3208,49785
239.1,158004,138,275,3210,47000
240.1,158104,144,302,3207,44335
