"tick","# Alive Epithelial Cells","# Infected Epithelial Cells","# Virions","# Innate Immune Cells","# Specialised Immune Cells"
179.1,141941,41,79,3225,129008
180.1,142476,37,83,3225,129023
181.1,143070,43,70,3225,129027
182.1,143573,39,75,3230,129036
183.1,144060,37,72,3224,129039
184.1,144520,32,59,3215,129049
185.1,144974,33,49,3210,129046
186.1,145465,37,49,3212,129041
187.1,145928,34,53,3203,129039
188.1,146359,38,63,3210,129021
189.1,146772,38,63,3209,129012
190.1,147225,37,55,3207,128993
191.1,147634,32,59,3211,128972
192.1,148053,30,55,3213,128932
193.1,148475,31,48,3212,128881
194.1,148829,24,50,3207,128838
195.1,149209,25,43,3208,128789
196.1,149519,21,40,3206,128682
197.1,149878,27,39,3208,128578
198.1,150237,25,42,3210,128468
199.1,150569,29,45,3205,128323
200.1,150895,28,51,3209,128136
201.1,151190,30,36,3211,127923
202.1,151479,28,27,3208,127667
203.1,151775,26,27,3209,127350
204.1,152038,30,30,3209,127010
205.1,152345,29,38,3206,126591
206.1,152600,23,41,3209,126112
207.1,152871,21,42,3212,125504
208.1,153136,20,27,3211,124777
209.1,153370,21,25,3218,124044
210.1,153587,13,31,3220,123135
211.1,153849,12,23,3218,122120
212.1,154118,12,24,3214,121060
213.1,154313,11,19,3223,119774
214.1,154517,10,18,3223,118408
215.1,154763,9,15,3222,116855
216.1,154941,9,16,3221,115159
217.1,155137,9,14,3216,113297
218.1,155316,8,16,3223,111304
219.1,155460,7,20,3221,109052
220.1,155609,10,16,3218,106634
221.1,155764,7,13,3218,104092
222.1,155930,9,9,3218,101449
223.1,156085,8,9,3220,98687
224.1,156234,9,11,3223,95769
225.1,156342,6,13,3227,92642
226.1,156508,7,16,3228,89469
227.1,156611,6,19,3215,86334
228.1,156723,11,19,3216,82959
229.1,156836,12,20,3213,79653
230.1,156974,12,21,3214,76324
231.1,157106,12,24,3209,72835
232.1,157213,15,27,3206,69504
233.1,157331,14,34,3209,66083
234.1,157412,16,38,3208,62662
235.1,157484,16,42,3209,59325
236.1,157595,17,49,3207,56068
237.1,157676,19,53,3211,52895
238.1,157781,20,58,3212,49909
239.1,157858,24,60,3211,47030
240.1,157940,26,62,3207,44241
