"tick","# Alive Epithelial Cells","# Infected Epithelial Cells","# Virions","# Innate Immune Cells","# Specialised Immune Cells"
51.1,572252,174567,860866,60255,10438
52.1,565248,176634,880122,67014,12550
53.1,557907,178249,896603,74872,15117
54.1,549740,179052,910437,83622,18181
55.1,541049,179198,918939,93437,21903
56.1,531820,178775,924280,104256,26246
57.1,521913,177641,925077,116397,31315
58.1,511110,175322,920985,129602,37161
59.1,500014,172575,912602,143627,43896
60.1,487669,168428,898353,159085,51674
61.1,475038,163743,878528,175705,60456
62.1,461796,158198,854237,192949,70385
63.1,447743,151697,824512,210906,81274
64.1,433421,144603,789828,229208,93145
65.1,419198,137383,750350,247473,105724
66.1,404527,129288,707141,265746,118915
67.1,389987,121143,661389,283656,132582
68.1,375752,112979,615354,300767,146473
69.1,362026,104785,567696,317711,160631
70.1,348735,96788,520670,333850,174777
71.1,336012,89427,472915,348704,188752
72.1,323865,81930,427322,362594,202537
73.1,312642,75046,383256,375386,215946
74.1,302471,68699,342431,386944,228682
75.1,293045,62868,304314,397609,240871
76.1,284890,57771,270794,407276,252240
77.1,277389,53145,240062,415942,263098
78.1,270524,48853,213096,423741,273463
79.1,264422,44895,189148,430904,283188
80.1,259104,41627,167243,437233,292405
81.1,254139,38460,148376,442845,301155
82.1,250011,35638,131581,447974,309297
83.1,246317,33120,116783,452471,317052
84.1,243363,30919,104488,456377,324377
85.1,240636,28684,93665,459632,331305
86.1,238538,26723,84586,462585,337758
87.1,236913,25152,76266,465070,343780
88.1,235457,23589,68861,467057,349609
89.1,234410,22106,62381,468495,355166
90.1,233824,20824,56788,469530,360281
91.1,233522,19509,52307,469969,365223
92.1,233452,18327,47741,470032,369907
93.1,233790,17349,43436,469377,374347
94.1,234418,16519,39785,468201,378537
95.1,234941,15541,36541,466515,382631
96.1,236069,14806,33343,464022,386406
97.1,237358,14053,30849,460770,390034
98.1,238988,13337,28793,456890,393461
99.1,240580,12664,27101,452096,396836
100.1,242495,12190,25174,446538,399930
101.1,244406,11597,23568,440090,402970
102.1,246553,11094,21939,432631,405932
103.1,248989,10625,20667,424209,408700
104.1,251448,10183,19593,414684,411371
105.1,254020,9802,18630,404056,413955
106.1,256746,9455,17754,392217,416392
107.1,259656,9027,16967,379292,418859
108.1,262635,8828,16122,365352,421118
109.1,265757,8563,15434,350613,423326
110.1,268892,8348,14789,334953,425452
111.1,272059,8055,14268,318691,427542
112.1,275171,7880,13797,301938,429613
113.1,278508,7660,13396,284969,431623
114.1,281836,7477,12861,267987,433539
115.1,285299,7392,12437,251067,435350
116.1,288622,7167,12191,234570,437243
117.1,292035,6930,11763,218212,439091
118.1,295556,6736,11350,202666,440884
119.1,299191,6571,11019,187744,442633
120.1,302694,6412,10632,173314,444313
121.1,306385,6313,10298,159842,445915
122.1,310084,6170,9977,147341,447518
123.1,313667,6009,9863,135760,449137
124.1,317387,5882,9665,125093,450711
125.1,321005,5657,9537,115406,452259
126.1,324553,5665,9304,106620,453651
127.1,328203,5569,9150,98397,455126
128.1,331962,5498,8930,90897,456508
129.1,335641,5398,8756,84026,457956
130.1,339474,5360,8571,77743,459337
131.1,343238,5329,8307,71942,460653
132.1,347063,5249,8179,66793,462002
133.1,350810,5146,8133,61860,463302
134.1,354451,5024,8111,57245,464672
135.1,358220,4910,8066,53103,459666
136.1,361908,4834,7902,49324,467283
137.1,365796,4785,7736,45802,468573
138.1,369414,4719,7629,42515,469824
139.1,373149,4652,7448,39596,470986
140.1,376756,4545,7382,36666,472207
141.1,380419,4436,7189,34105,473443
142.1,384238,4404,6995,31701,474572
143.1,387804,4346,6794,29463,475722
144.1,391454,4262,6821,27422,476851
145.1,394970,4211,6765,25514,477979
146.1,398510,4168,6554,23723,479109
147.1,402050,4097,6332,22085,480202
148.1,405724,4001,6184,20721,481259
149.1,409425,3949,6056,19396,482330
150.1,412932,3867,6046,18177,483382
151.1,416515,3804,5854,17267,484418
152.1,419982,3736,5738,16385,485423
153.1,423416,3575,5517,15588,486480
154.1,426982,3553,5371,14971,487426
155.1,430564,3514,5361,14440,488367
156.1,434064,3433,5373,14028,489302
157.1,437563,3424,5186,13675,490191
158.1,441029,3365,5061,13415,491095
159.1,444511,3300,5021,13233,491997
160.1,447827,3211,4938,13130,492934
161.1,451233,3172,4776,13013,493809
162.1,454640,3102,4648,12959,494651
163.1,457964,3060,4591,12917,495441
164.1,461381,2974,4583,12877,496286
165.1,464665,2854,4548,12844,497096
166.1,467938,2796,4413,12849,497895
167.1,471172,2817,4243,12838,498644
168.1,474430,2816,4182,12844,499394
169.1,477609,2732,4116,12835,500142
170.1,480782,2650,3886,12842,500888
171.1,483980,2608,3829,12855,501585
172.1,487179,2556,3868,12856,502297
173.1,490182,2506,3828,12855,503021
174.1,493187,2402,3692,12858,503728
175.1,496303,2417,3627,12848,504355
176.1,499366,2338,3496,12868,505041
177.1,502273,2333,3408,12857,505639
178.1,505238,2270,3322,12854,506297
179.1,508111,2179,3216,12869,506908
180.1,510998,2096,3170,12872,507534
181.1,513895,1993,3199,12868,508124
182.1,516769,1987,3132,12858,508661
183.1,519640,1967,2966,12872,509174
184.1,522428,1868,2777,12879,509721
185.1,525228,1814,2704,12873,510203
186.1,527998,1787,2635,12891,510657
187.1,530723,1708,2605,12910,511136
188.1,533261,1673,2572,12901,511589
189.1,535814,1609,2474,12891,512057
190.1,538383,1582,2419,12894,512475
191.1,540896,1534,2335,12896,512889
192.1,543374,1525,2249,12903,513226
193.1,545844,1495,2199,12894,513549
194.1,548191,1463,2133,12883,513864
195.1,550575,1455,2087,12880,514172
196.1,552861,1399,2035,12862,514494
197.1,555094,1330,1916,12879,514755
198.1,557457,1319,1913,12880,514899
199.1,559610,1229,1884,12853,515090
200.1,561704,1222,1846,12859,515190
201.1,563879,1203,1876,12852,515280
202.1,565966,1202,1852,12860,515267
203.1,568023,1220,1826,12842,515205
204.1,569992,1195,1783,12832,515054
205.1,571968,1181,1760,12837,514823
206.1,573852,1145,1728,12835,514527
207.1,575613,1080,1647,12828,514116
208.1,577397,1053,1610,12835,513593
209.1,579219,1033,1568,12832,512769
210.1,580919,997,1500,12833,511889
211.1,582675,981,1460,12823,510831
212.1,584309,948,1450,12842,509602
213.1,585816,930,1443,12848,508148
214.1,587404,910,1438,12839,506353
215.1,588918,887,1368,12834,504369
216.1,590368,870,1295,12836,502125
217.1,591792,859,1300,12833,499569
218.1,593171,829,1275,12833,496583
219.1,594532,806,1260,12849,493337
220.1,595921,796,1227,12834,489641
221.1,597218,822,1177,12849,485629
222.1,598446,831,1131,12848,481044
223.1,599693,795,1162,12847,476152
224.1,600963,778,1127,12832,470813
225.1,602155,762,1129,12851,465160
226.1,603390,754,1133,12845,458930
227.1,604555,758,1107,12851,452269
228.1,605611,740,1076,12857,445141
229.1,606703,734,1041,12867,437450
230.1,607682,748,1069,12867,429713
231.1,608785,741,1151,12873,421487
232.1,609743,735,1190,12854,412858
233.1,610692,754,1219,12859,404005
234.1,611537,799,1240,12874,394908
235.1,612458,808,1277,12873,385497
236.1,613302,801,1361,12875,375953
237.1,614136,828,1367,12886,366296
238.1,614910,845,1375,12877,356453
239.1,615694,852,1367,12897,346391
240.1,616463,859,1421,12898,336354
