"tick","# Alive Epithelial Cells","# Infected Epithelial Cells","# Virions","# Innate Immune Cells","# Specialised Immune Cells"
85.1,5412,40,64,11197,6701
86.1,5504,40,47,11157,6715
87.1,5599,39,38,11098,6723
88.1,5687,37,35,11029,6728
89.1,5745,32,37,10949,6743
90.1,5855,25,40,10845,6755
91.1,5925,21,27,10717,6764
92.1,6026,18,23,10546,6769
93.1,6103,22,20,10358,6773
94.1,6171,24,20,10150,6778
95.1,6260,22,21,9883,6783
96.1,6335,22,20,9560,6785
97.1,6420,22,20,9207,6788
98.1,6487,17,21,8806,6795
99.1,6567,16,18,8343,6799
100.1,6657,8,13,7892,6808
101.1,6748,7,10,7390,6810
102.1,6830,8,10,6868,6812
103.1,6911,9,8,6323,6814
104.1,7001,7,6,5745,6818
105.1,7068,8,6,5217,6818
106.1,7155,6,5,4702,6822
107.1,7226,6,4,4176,6824
108.1,7286,6,4,3685,6825
109.1,7364,6,6,3236,6826
110.1,7445,6,7,2830,6830
111.1,7522,5,10,2458,6832
112.1,7564,5,11,2161,6833
113.1,7636,5,4,1860,6837
114.1,7712,7,1,1595,6837
115.1,7781,7,2,1397,6837
116.1,7848,6,3,1200,6838
117.1,7896,4,5,1016,6840
118.1,7969,2,6,876,6843
119.1,8040,3,2,764,6843
120.1,8098,3,1,670,6843
121.1,8157,2,2,595,6844
122.1,8214,3,1,518,6844
123.1,8263,3,3,449,6844
124.1,8323,3,5,392,6845
125.1,8374,2,4,347,6847
126.1,8436,5,2,306,6847
127.1,8495,5,1,262,6847
128.1,8532,4,2,224,6847
129.1,8573,3,4,183,6848
130.1,8604,2,6,158,6850
131.1,8669,5,3,139,6850
132.1,8722,6,3,124,6851
133.1,8757,6,3,121,6852
134.1,8788,5,4,109,6853
135.1,8820,6,6,103,6853
136.1,8867,5,10,97,6854
137.1,8912,5,9,91,6855
138.1,8951,6,7,89,6856
139.1,8982,3,8,85,6859
140.1,9020,4,2,84,6860
141.1,9060,4,3,82,6860
142.1,9099,5,4,83,6860
143.1,9123,4,6,83,6863
144.1,9158,5,6,83,6864
145.1,9180,4,6,82,6865
146.1,9196,2,4,80,6867
147.1,9226,0,3,82,6869
148.1,9244,0,3,83,6869
149.1,9266,1,1,82,6869
150.1,9300,2,0,80,6869
151.1,9322,2,0,79,6869
152.1,9349,0,1,79,6871
153.1,9377,0,1,79,6871
154.1,9402,0,0,79,6871
155.1,9430,0,0,79,6871
156.1,9452,0,0,81,6871
157.1,9478,0,0,81,6871
158.1,9504,0,0,82,6871
159.1,9523,0,0,82,6871
160.1,9544,0,0,82,6871
161.1,9561,0,0,82,6871
162.1,9569,0,0,82,6871
163.1,9579,0,0,82,6871
164.1,9598,0,0,82,6871
165.1,9622,0,0,82,6871
166.1,9630,0,0,82,6871
167.1,9648,0,0,82,6871
168.1,9657,0,0,82,6871
169.1,9672,0,0,82,6871
170.1,9693,0,0,82,6871
171.1,9704,0,0,82,6871
172.1,9717,0,0,82,6871
173.1,9732,0,0,82,6871
174.1,9750,0,0,81,6871
175.1,9758,0,0,80,6870
176.1,9772,0,0,80,6870
177.1,9776,0,0,79,6870
178.1,9793,0,0,81,6869
179.1,9797,0,0,82,6868
180.1,9810,0,0,85,6868
181.1,9824,0,0,84,6868
182.1,9836,0,0,85,6867
183.1,9847,0,0,86,6867
184.1,9847,0,0,85,6867
185.1,9857,0,0,83,6865
186.1,9867,0,0,84,6863
187.1,9869,0,0,81,6861
188.1,9883,0,0,83,6861
189.1,9886,0,0,82,6857
190.1,9882,0,0,84,6856
191.1,9903,0,0,84,6854
192.1,9912,0,0,81,6845
193.1,9915,0,0,81,6839
194.1,9915,0,0,81,6831
195.1,9927,0,0,84,6824
196.1,9925,0,0,82,6812
197.1,9933,0,0,81,6788
198.1,9939,0,0,83,6773
199.1,9939,0,0,82,6751
200.1,9943,0,0,81,6726
201.1,9947,0,0,81,6705
202.1,9937,0,0,80,6677
203.1,9949,0,0,80,6648
204.1,9953,0,0,80,6611
205.1,9955,0,0,80,6568
206.1,9957,0,0,80,6515
207.1,9965,0,0,80,6447
208.1,9963,0,0,80,6392
209.1,9969,0,0,81,6313
210.1,9963,0,0,82,6243
211.1,9965,0,0,81,6147
212.1,9962,0,0,81,6039
213.1,9965,0,0,81,5925
214.1,9970,0,0,81,5786
215.1,9976,0,0,81,5658
216.1,9979,0,0,81,5519
217.1,9976,0,0,81,5388
218.1,9978,0,0,81,5205
219.1,9971,0,0,81,5039
220.1,9973,0,0,81,4844
221.1,9979,0,0,81,4660
222.1,9976,0,0,84,4458
223.1,9973,0,0,83,4279
224.1,9977,0,0,83,4064
225.1,9981,0,0,83,3842
226.1,9981,0,0,82,3628
227.1,9988,0,0,83,3422
228.1,9979,0,0,81,3196
229.1,9979,0,0,81,2995
230.1,9980,0,0,84,2783
231.1,9977,0,0,86,2596
232.1,9981,0,0,83,2406
233.1,9979,0,0,83,2251
234.1,9977,0,0,83,2082
235.1,9982,0,0,82,1913
236.1,9978,0,0,84,1760
237.1,9981,0,0,84,1628
238.1,9985,0,0,85,1468
239.1,9982,0,0,86,1337
240.1,9984,0,0,85,1225
