"tick","# Alive Epithelial Cells","# Infected Epithelial Cells","# Virions","# Innate Immune Cells","# Specialised Immune Cells"
0.1,10000,0,100,400,0
1.1,9960,46,27,403,0
2.1,9941,55,9,401,0
3.1,9933,59,8,404,0
4.1,9939,60,21,403,0
5.1,9927,63,50,406,0
6.1,9936,67,85,407,0
7.1,9941,77,116,408,0
8.1,9937,93,134,407,0
9.1,9933,115,156,404,0
10.1,9938,143,166,404,0
11.1,9940,175,180,408,0
12.1,9946,206,212,406,0
13.1,9944,236,250,411,0
14.1,9942,275,281,412,0
15.1,9942,305,367,411,0
16.1,9949,343,453,411,0
17.1,9942,410,537,405,0
18.1,9930,467,646,405,0
19.1,9942,554,715,409,0
20.1,9944,614,851,419,0
21.1,9943,687,994,421,2
22.1,9943,790,1165,428,3
23.1,9931,870,1341,433,6
24.1,9926,971,1533,449,8
25.1,9905,1050,1748,460,8
26.1,9888,1167,1934,477,13
27.1,9879,1272,2197,495,17
28.1,9877,1383,2511,519,20
29.1,9868,1525,2848,552,23
30.1,9853,1642,3214,577,28
31.1,9833,1793,3545,606,29
32.1,9813,1895,3955,654,37
33.1,9792,2070,4326,688,42
34.1,9751,2214,4715,732,48
35.1,9708,2367,5053,785,54
36.1,9658,2499,5459,849,69
37.1,9619,2640,5938,937,93
38.1,9556,2761,6425,1045,116
39.1,9509,2883,6948,1155,142
40.1,9456,2982,7458,1298,175
41.1,9395,3113,7974,1471,208
42.1,9308,3223,8421,1658,242
43.1,9182,3303,8785,1860,298
44.1,9053,3335,9090,2126,375
45.1,8907,3367,9353,2412,465
46.1,8726,3365,9544,2737,578
47.1,8550,3348,9681,3070,700
48.1,8363,3348,9598,3441,856
49.1,8124,3270,9616,3867,1055
50.1,7850,3152,9504,4347,1289
51.1,7572,3010,9216,4827,1557
52.1,7250,2820,8770,5318,1876
53.1,6921,2619,8167,5785,2207
54.1,6593,2417,7579,6257,2546
55.1,6275,2190,6837,6726,2906
56.1,5941,1959,6139,7153,3294
57.1,5648,1756,5437,7522,3649
58.1,5399,1560,4784,7880,3985
59.1,5138,1334,4131,8195,4329
60.1,4950,1160,3589,8443,4641
61.1,4766,1001,3059,8672,4880
62.1,4618,893,2571,8846,5099
63.1,4502,776,2183,9014,5314
64.1,4407,701,1840,9154,5495
65.1,4333,613,1587,9302,5665
66.1,4294,554,1320,9418,5826
67.1,4254,502,1172,9510,5952
68.1,4250,457,969,9598,6084
69.1,4257,413,824,9671,6185
70.1,4252,365,708,9732,6289
71.1,4269,324,625,9776,6394
72.1,4298,299,534,9807,6480
73.1,4325,269,442,9846,6557
74.1,4379,248,371,9855,6621
75.1,4412,216,314,9876,6700
76.1,4463,193,291,9880,6755
77.1,4528,174,267,9884,6811
78.1,4602,152,231,9881,6879
79.1,4670,146,198,9863,6910
80.1,4757,127,170,9841,6952
81.1,4848,119,150,9802,6991
82.1,4932,116,136,9755,7018
83.1,5015,106,126,9698,7051
84.1,5101,93,112,9619,7084
85.1,5176,77,101,9540,7115
86.1,5292,73,77,9435,7135
87.1,5382,62,72,9317,7159
88.1,5480,62,58,9168,7174
89.1,5568,50,53,9016,7198
90.1,5651,41,47,8797,7217
91.1,5754,41,40,8588,7226
92.1,5838,36,42,8323,7233
93.1,5936,26,41,8042,7248
94.1,6024,27,29,7710,7256
95.1,6123,29,24,7382,7259
96.1,6225,23,20,7026,7268
97.1,6338,25,16,6626,7272
98.1,6442,23,15,6197,7279
99.1,6533,20,18,5803,7284
100.1,6607,21,17,5371,7288
101.1,6693,18,23,4970,7293
102.1,6785,16,26,4493,7299
103.1,6869,16,17,4067,7303
104.1,6952,19,17,3614,7307
105.1,7034,12,15,3194,7316
106.1,7114,10,10,2828,7321
107.1,7195,10,9,2515,7323
108.1,7287,7,10,2208,7326
109.1,7375,9,12,1932,7329
110.1,7470,10,9,1716,7332
111.1,7552,8,12,1509,7335
112.1,7625,8,10,1337,7336
113.1,7716,9,9,1175,7337
114.1,7788,10,8,1026,7342
115.1,7859,10,9,916,7343
116.1,7921,7,9,796,7347
117.1,8007,5,8,706,7349
118.1,8094,5,8,624,7351
119.1,8153,6,4,558,7352
120.1,8232,4,3,496,7356
121.1,8308,2,3,430,7358
122.1,8382,4,1,401,7358
123.1,8434,3,0,403,7359
124.1,8492,1,0,402,7361
125.1,8568,1,0,402,7361
126.1,8624,0,1,402,7362
127.1,8690,0,1,404,7362
128.1,8747,0,1,402,7362
129.1,8799,0,0,404,7362
130.1,8870,0,0,401,7362
131.1,8926,0,0,404,7362
132.1,9001,0,0,406,7362
133.1,9052,0,0,407,7362
134.1,9097,0,0,405,7362
135.1,9145,0,0,406,7362
136.1,9187,0,0,404,7362
137.1,9233,0,0,405,7362
138.1,9266,0,0,404,7362
139.1,9300,0,0,402,7362
140.1,9345,0,0,405,7362
141.1,9376,0,0,404,7362
142.1,9408,0,0,406,7362
143.1,9442,0,0,412,7362
144.1,9473,0,0,411,7362
145.1,9496,0,0,406,7362
146.1,9522,0,0,409,7362
147.1,9542,0,0,408,7362
148.1,9562,0,0,408,7362
149.1,9595,0,0,408,7362
150.1,9615,0,0,407,7362
151.1,9627,0,0,405,7362
152.1,9652,0,0,404,7362
153.1,9662,0,0,404,7362
154.1,9675,0,0,407,7362
155.1,9691,0,0,407,7362
156.1,9715,0,0,405,7362
157.1,9730,0,0,405,7362
158.1,9747,0,0,405,7362
159.1,9758,0,0,405,7362
160.1,9773,0,0,405,7362
161.1,9791,0,0,404,7362
162.1,9805,0,0,404,7362
163.1,9809,0,0,404,7362
164.1,9821,0,0,404,7362
165.1,9830,0,0,414,7362
166.1,9841,0,0,414,7362
167.1,9847,0,0,408,7362
168.1,9862,0,0,407,7362
169.1,9866,0,0,404,7362
170.1,9874,0,0,402,7362
171.1,9882,0,0,403,7362
172.1,9883,0,0,403,7362
173.1,9888,0,0,402,7362
174.1,9886,0,0,403,7362
175.1,9888,0,0,403,7362
176.1,9901,0,0,404,7362
177.1,9903,0,0,402,7362
178.1,9909,0,0,403,7362
179.1,9909,0,0,406,7362
180.1,9910,0,0,402,7361
181.1,9903,0,0,402,7361
182.1,9906,0,0,401,7360
183.1,9914,0,0,402,7358
184.1,9910,0,0,403,7356
185.1,9914,0,0,403,7352
186.1,9919,0,0,401,7351
187.1,9922,0,0,407,7348
188.1,9920,0,0,403,7347
189.1,9928,0,0,403,7345
190.1,9931,0,0,404,7338
191.1,9936,0,0,406,7334
192.1,9935,0,0,404,7329
193.1,9933,0,0,404,7316
194.1,9938,0,0,403,7299
195.1,9943,0,0,403,7287
196.1,9942,0,0,402,7270
197.1,9942,0,0,400,7257
198.1,9944,0,0,403,7235
199.1,9943,0,0,405,7201
200.1,9942,0,0,405,7180
201.1,9950,0,0,405,7160
202.1,9960,0,0,405,7124
203.1,9954,0,0,404,7085
204.1,9954,0,0,404,7038
205.1,9949,0,0,404,6981
206.1,9947,0,0,403,6917
207.1,9958,0,0,402,6849
208.1,9961,0,0,402,6768
209.1,9962,0,0,403,6693
210.1,9958,0,0,403,6585
211.1,9964,0,0,408,6487
212.1,9965,0,0,409,6355
213.1,9969,0,0,405,6231
214.1,9966,0,0,407,6087
215.1,9964,0,0,407,5922
216.1,9978,0,0,407,5760
217.1,9974,0,0,403,5591
218.1,9977,0,0,403,5463
219.1,9968,0,0,402,5281
220.1,9975,0,0,402,5091
221.1,9977,0,0,401,4888
222.1,9976,0,0,401,4679
223.1,9971,0,0,402,4474
224.1,9970,0,0,402,4243
225.1,9981,0,0,403,4047
226.1,9976,0,0,402,3849
227.1,9974,0,0,401,3616
228.1,9982,0,0,400,3411
229.1,9977,0,0,402,3179
230.1,9978,0,0,401,2978
231.1,9984,0,0,403,2788
232.1,9984,0,0,402,2580
233.1,9984,0,0,401,2427
234.1,9985,0,0,404,2251
235.1,9979,0,0,405,2100
236.1,9980,0,0,405,1940
237.1,9985,0,0,403,1769
238.1,9981,0,0,404,1618
239.1,9980,0,0,405,1499
240.1,9984,0,0,402,1397
