"tick","# Alive Epithelial Cells","# Infected Epithelial Cells","# Dead Epithelial Cells","# Free Virions","# Innate Immune Cells","# Specialised Immune Cells","# Agents In Total"
169.1,135301,325,24699,468,3273,102302,266043
170.1,135994,300,24006,475,3274,102366,266115
171.1,136669,280,23331,468,3285,102431,266184
172.1,137390,290,22610,451,3278,102475,266204
173.1,138022,280,21978,440,3290,102526,266256
174.1,138645,273,21355,438,3281,102578,266297
175.1,139316,280,20684,415,3276,102622,266313
176.1,139917,281,20083,439,3282,102665,266386
177.1,140545,259,19455,434,3290,102719,266443
178.1,141164,267,18836,439,3292,102762,266493
179.1,141757,278,18243,432,3294,102801,266527
180.1,142298,275,17702,397,3288,102846,266531
181.1,142836,272,17164,368,3279,102888,266535
182.1,143410,271,16590,364,3260,102935,266559
183.1,143972,253,16028,357,3268,102984,266609
184.1,144494,238,15506,322,3269,103034,266625
185.1,145025,232,14975,357,3251,103068,266676
186.1,145492,218,14508,398,3244,103094,266736
187.1,145995,215,14005,388,3250,103133,266771
188.1,146436,220,13564,356,3247,103170,266773
189.1,146849,231,13151,333,3263,103186,266782
190.1,147256,233,12744,317,3259,103200,266776
191.1,147714,221,12286,310,3256,103231,266797
192.1,148160,217,11840,310,3248,103248,266806
193.1,148545,204,11455,314,3249,103268,266831
194.1,148936,205,11064,287,3250,103276,266813
195.1,149366,184,10634,270,3253,103295,266818
196.1,149779,182,10221,270,3259,103297,266826
197.1,150139,179,9861,275,3263,103281,266819
198.1,150485,173,9515,318,3261,103252,266831
199.1,150833,174,9167,280,3254,103218,266752
200.1,151243,184,8757,273,3254,103143,266670
201.1,151581,187,8419,273,3254,103059,266586
202.1,151890,193,8110,274,3256,102987,266517
203.1,152193,186,7807,288,3255,102888,266431
204.1,152476,174,7524,310,3255,102746,266311
205.1,152774,179,7226,307,3241,102578,266126
206.1,153032,181,6968,290,3244,102392,265926
207.1,153296,181,6704,279,3259,102178,265716
208.1,153571,182,6429,266,3269,101883,265418
209.1,153820,189,6180,252,3277,101587,265116
210.1,154075,175,5925,216,3275,101213,264704
211.1,154315,191,5685,204,3275,100768,264247
212.1,154535,174,5465,209,3258,100273,263740
213.1,154769,165,5231,223,3262,99727,263212
214.1,154950,160,5050,235,3266,99133,262634
215.1,155176,153,4824,242,3259,98479,261980
216.1,155376,149,4624,238,3261,97704,261203
217.1,155566,153,4434,256,3262,96860,260378
218.1,155799,160,4201,258,3260,95915,259433
219.1,155982,152,4018,240,3263,94821,258324
220.1,156182,156,3818,230,3258,93654,257142
221.1,156347,158,3653,249,3260,92414,255923
222.1,156534,153,3466,279,3259,91020,254558
223.1,156656,138,3344,325,3257,89637,253219
224.1,156832,150,3168,310,3262,88073,251645
225.1,156930,159,3070,289,3264,86432,249985
226.1,157074,164,2926,245,3270,84733,248248
227.1,157201,179,2799,232,3280,82921,246433
228.1,157341,172,2659,238,3273,81017,244528
229.1,157489,160,2511,259,3268,79102,242629
230.1,157595,154,2405,272,3271,77167,240710
231.1,157718,152,2282,279,3262,75111,238652
232.1,157787,144,2213,277,3256,73036,236569
233.1,157870,143,2130,278,3258,70914,234450
234.1,157975,156,2025,291,3259,68689,232239
235.1,158037,169,1963,288,3269,66403,229960
236.1,158137,171,1863,300,3259,64281,227840
237.1,158214,171,1786,306,3269,62037,225612
238.1,158313,172,1687,343,3274,59804,223421
239.1,158362,175,1638,337,3262,57604,221203
240.1,158399,183,1601,335,3270,55414,219019
