"tick","# Alive Epithelial Cells","# Infected Epithelial Cells","# Virions","# Innate Immune Cells","# Specialised Immune Cells"
126.1,104096,348,604,7758,118936
127.1,105137,335,603,7024,119031
128.1,106245,331,588,6370,119127
129.1,107344,337,562,5772,119212
130.1,108386,335,516,5295,119297
131.1,109394,299,501,4836,119393
132.1,110498,281,490,4493,119486
133.1,111520,267,489,4218,119576
134.1,112528,263,494,4013,119650
135.1,113518,247,509,3833,119721
136.1,114551,243,486,3677,119793
137.1,115570,243,470,3524,119854
138.1,116585,256,410,3398,119919
139.1,117632,240,399,3308,119984
140.1,118671,230,376,3244,120057
141.1,119660,225,362,3214,120112
142.1,120675,217,350,3207,120171
143.1,121598,208,354,3208,120228
144.1,122606,208,341,3209,120282
145.1,123491,208,351,3211,120324
146.1,124498,211,340,3210,120378
147.1,125471,201,336,3211,120437
148.1,126340,199,317,3206,120489
149.1,127223,178,320,3210,120549
150.1,128095,181,302,3209,120600
151.1,129021,165,282,3214,120651
152.1,129846,152,300,3207,120696
153.1,130689,153,282,3214,120736
154.1,131538,139,285,3210,120783
155.1,132358,143,276,3210,120816
156.1,133190,137,258,3207,120861
157.1,133996,132,237,3206,120903
158.1,134757,129,214,3206,120939
159.1,135504,129,202,3219,120973
160.1,136272,130,198,3220,121010
161.1,137026,128,199,3220,121044
162.1,137751,120,213,3221,121080
163.1,138458,115,215,3219,121111
164.1,139103,112,213,3218,121140
165.1,139776,111,220,3219,121170
166.1,140401,113,226,3221,121195
167.1,141103,121,210,3223,121224
168.1,141767,124,202,3222,121253
169.1,142400,116,203,3231,121282
170.1,143016,124,216,3236,121311
171.1,143580,111,218,3235,121342
172.1,144109,105,218,3229,121374
173.1,144688,102,210,3231,121407
174.1,145208,104,195,3226,121429
175.1,145702,104,187,3228,121458
176.1,146198,98,170,3232,121488
177.1,146754,92,164,3229,121514
178.1,147235,86,160,3219,121531
179.1,147669,89,143,3220,121555
180.1,148173,86,153,3219,121570
181.1,148625,84,146,3216,121585
182.1,149022,80,149,3218,121601
183.1,149449,77,150,3212,121624
184.1,149854,77,158,3212,121634
185.1,150258,79,134,3206,121637
186.1,150636,78,129,3207,121642
187.1,150981,79,133,3208,121648
188.1,151282,71,145,3205,121652
189.1,151619,71,142,3206,121659
190.1,151946,71,147,3207,121646
191.1,152247,75,145,3210,121632
192.1,152567,76,129,3206,121600
193.1,152844,77,138,3212,121589
194.1,153147,71,120,3210,121548
195.1,153362,64,115,3208,121493
196.1,153620,59,97,3211,121420
197.1,153932,58,80,3212,121341
198.1,154168,58,86,3208,121243
199.1,154392,47,97,3211,121127
200.1,154648,51,92,3209,120957
201.1,154861,46,84,3213,120760
202.1,155099,44,67,3213,120520
203.1,155318,44,63,3209,120242
204.1,155521,48,53,3213,119935
205.1,155719,44,47,3209,119564
206.1,155941,41,51,3213,119108
207.1,156105,39,53,3216,118597
208.1,156243,29,62,3213,117997
209.1,156410,32,58,3210,117328
210.1,156568,33,54,3216,116511
211.1,156717,33,58,3217,115584
212.1,156880,35,60,3221,114610
213.1,156997,27,67,3227,113461
214.1,157095,27,77,3228,112244
215.1,157216,34,79,3228,110790
216.1,157355,37,77,3221,109151
217.1,157459,40,73,3212,107458
218.1,157593,42,60,3211,105565
219.1,157731,41,67,3207,103556
220.1,157847,35,74,3207,101353
221.1,157908,32,68,3215,99048
222.1,158011,34,61,3219,96521
223.1,158108,42,50,3206,93916
224.1,158202,45,51,3210,91045
225.1,158248,40,52,3216,88128
226.1,158358,45,57,3210,85222
227.1,158425,46,63,3214,82165
228.1,158490,47,71,3201,79046
229.1,158558,41,75,3212,75899
230.1,158615,44,89,3211,72661
231.1,158692,44,91,3210,69452
232.1,158815,52,107,3212,66249
233.1,158846,60,116,3206,63074
234.1,158910,60,125,3210,59913
235.1,158937,66,127,3208,56636
236.1,158970,66,141,3213,53513
237.1,159019,73,157,3208,50474
238.1,159058,73,191,3209,47556
239.1,159112,79,224,3213,44742
240.1,159173,99,249,3209,41918
