"tick","# Alive Epithelial Cells","# Infected Epithelial Cells","# Virions","# Innate Immune Cells","# Specialised Immune Cells"
0.1,160000,0,1920,3200,0
1.1,159439,393,946,3225,0
2.1,159197,587,477,3239,0
3.1,159069,661,301,3236,0
4.1,159043,714,357,3252,1
5.1,159083,747,738,3256,1
6.1,159028,792,1352,3273,1
7.1,159023,920,1948,3260,1
8.1,159013,1101,2556,3275,2
9.1,159043,1397,2979,3261,2
10.1,159039,1718,3398,3274,2
11.1,159037,2079,3893,3268,2
12.1,159016,2523,4471,3269,3
13.1,159053,2932,5322,3254,3
14.1,159073,3419,6345,3266,5
15.1,159075,4000,7811,3284,7
16.1,159059,4596,9525,3308,9
17.1,159061,5333,11532,3315,13
18.1,159064,6146,13776,3329,18
19.1,159043,7017,16408,3333,19
20.1,159032,8069,19260,3357,23
21.1,159044,9201,22390,3394,23
22.1,159068,10435,26213,3417,23
23.1,158983,11753,30563,3454,33
24.1,158946,13131,35294,3522,40
25.1,158793,14468,40500,3575,48
26.1,158624,15981,46120,3636,58
27.1,158516,17665,52482,3706,69
28.1,158422,19494,59542,3826,80
29.1,158370,21398,67386,3922,100
30.1,158230,23369,75934,4081,122
31.1,158070,25398,85391,4251,139
32.1,157792,27353,95146,4454,165
33.1,157443,29390,105497,4730,196
34.1,157133,31558,116247,5045,246
35.1,156631,33685,127335,5424,302
36.1,156134,35899,138801,5846,362
37.1,155584,38065,150399,6309,422
38.1,154976,40080,162548,6901,511
39.1,154263,42071,175066,7613,641
40.1,153452,43972,187354,8443,806
41.1,152566,45990,199555,9422,1022
42.1,151509,47752,211717,10593,1268
43.1,150258,49468,223259,11984,1598
44.1,148872,51020,233940,13529,1995
45.1,147334,52358,244006,15405,2511
46.1,145556,53355,253346,17587,3144
47.1,143593,54234,261235,20161,3984
48.1,141231,54795,268312,23185,5117
49.1,138709,54990,274025,26547,6475
50.1,135945,54898,277630,30410,8110
51.1,132642,54230,278793,34613,10168
52.1,129082,53285,277754,39309,12670
53.1,125159,51919,274108,44260,15618
54.1,121091,50252,268502,49578,18913
55.1,116641,48040,260542,55156,22692
56.1,111939,45527,250060,60860,26861
57.1,107168,42824,237186,66662,31358
58.1,102274,39745,222500,72426,36098
59.1,97439,36609,206381,77945,41117
60.1,92788,33552,189409,83234,46198
61.1,88092,30292,171947,88200,51304
62.1,83919,27341,154364,92741,56168
63.1,79831,24336,137681,96839,61111
64.1,76141,21590,121696,100608,65797
65.1,72920,19284,106032,103885,70183
66.1,70023,17070,91688,106828,74139
67.1,67508,15001,78591,109366,77896
68.1,65425,13294,67010,111587,81171
69.1,63707,11777,57189,113451,84276
70.1,62251,10433,48644,115111,87092
71.1,61153,9323,41127,116502,89621
72.1,60198,8259,34926,117596,92006
73.1,59645,7405,29702,118595,94125
74.1,59291,6700,25406,119441,96015
75.1,59143,6071,21730,120233,97752
76.1,59076,5505,18740,120878,99349
77.1,59197,4909,16151,121399,100831
78.1,59439,4463,14056,121809,102130
79.1,59795,4068,12228,122111,103342
80.1,60275,3675,10766,122338,104439
81.1,60810,3347,9338,122506,105460
82.1,61473,3080,8153,122487,106383
83.1,62213,2813,7277,122334,107255
84.1,62968,2611,6487,122143,108024
85.1,63835,2398,5724,121849,108739
86.1,64810,2218,5179,121497,109376
