"tick","# Alive Epithelial Cells","# Infected Epithelial Cells","# Virions","# Innate Immune Cells","# Specialised Immune Cells"
62.1,7261,1962,5382,80,2279
63.1,7066,1842,5126,80,2515
64.1,6898,1753,4767,80,2739
65.1,6690,1616,4478,80,3016
66.1,6505,1494,4116,80,3274
67.1,6330,1379,3818,80,3518
68.1,6165,1269,3486,80,3763
69.1,6023,1156,3163,80,4013
70.1,5900,1061,2815,80,4238
71.1,5794,980,2504,80,4442
72.1,5677,873,2262,80,4659
73.1,5599,812,1999,80,4836
74.1,5526,765,1806,80,5019
75.1,5482,707,1595,80,5194
76.1,5427,657,1412,80,5363
77.1,5381,615,1254,80,5507
78.1,5352,578,1128,80,5668
79.1,5343,538,1022,80,5798
80.1,5331,515,919,80,5933
81.1,5295,452,846,80,6084
82.1,5320,441,772,80,6190
83.1,5331,421,719,80,6290
84.1,5348,396,642,80,6395
85.1,5365,367,603,80,6497
86.1,5377,329,546,80,6615
87.1,5424,303,494,80,6703
88.1,5468,281,416,80,6794
89.1,5521,265,359,80,6879
90.1,5586,259,323,80,6942
91.1,5637,234,309,80,7021
92.1,5700,206,295,80,7092
93.1,5777,199,281,80,7150
94.1,5845,188,270,80,7207
95.1,5911,179,237,80,7255
96.1,5979,172,214,80,7303
97.1,6050,153,215,80,7349
98.1,6108,142,168,80,7402
99.1,6196,139,161,80,7442
100.1,6263,115,174,80,7486
101.1,6346,112,153,80,7516
102.1,6439,103,122,80,7552
103.1,6498,97,112,80,7581
104.1,6571,87,101,80,7607
105.1,6656,80,89,80,7634
106.1,6747,70,83,80,7663
107.1,6824,68,67,80,7681
108.1,6905,61,73,80,7699
109.1,6979,49,76,80,7717
110.1,7074,50,65,80,7728
111.1,7166,56,56,80,7740
112.1,7226,45,57,80,7760
113.1,7300,46,49,80,7770
114.1,7379,48,44,80,7782
115.1,7452,47,41,80,7788
116.1,7515,45,46,80,7803
117.1,7597,45,52,80,7811
118.1,7663,42,52,80,7823
119.1,7719,39,55,80,7833
120.1,7788,38,61,80,7839
121.1,7849,40,49,80,7850
122.1,7926,41,45,80,7860
123.1,7998,45,41,80,7867
124.1,8060,44,44,80,7878
125.1,8097,41,51,80,7887
126.1,8177,46,50,80,7896
127.1,8224,41,43,80,7911
128.1,8275,36,45,80,7925
129.1,8328,40,39,80,7931
130.1,8367,34,40,80,7944
131.1,8424,37,35,80,7953
132.1,8481,40,34,80,7957
133.1,8531,33,44,80,7969
134.1,8587,30,41,80,7980
135.1,8627,28,38,80,7988
136.1,8676,25,30,80,7998
137.1,8721,25,28,80,8003
138.1,8754,24,27,80,8008
139.1,8792,25,25,80,8013
140.1,8827,24,28,80,8019
141.1,8881,24,25,80,8023
142.1,8905,22,24,80,8032
143.1,8947,20,25,80,8041
144.1,8975,22,25,80,8047
145.1,9012,24,20,80,8053
146.1,9040,19,20,80,8061
147.1,9074,17,20,80,8067
148.1,9098,18,18,80,8070
149.1,9116,16,16,80,8075
150.1,9149,17,13,80,8077
151.1,9191,15,18,80,8080
152.1,9228,16,16,80,8085
153.1,9262,13,17,80,8088
154.1,9279,14,16,80,8094
155.1,9307,15,17,80,8096
156.1,9334,13,20,80,8099
157.1,9352,9,20,80,8104
158.1,9363,15,14,80,8105
159.1,9374,17,11,80,8109
160.1,9389,12,14,80,8114
161.1,9415,12,17,80,8115
162.1,9441,16,14,80,8119
163.1,9461,18,16,80,8119
164.1,9474,17,18,80,8123
165.1,9489,17,17,80,8127
166.1,9505,14,22,80,8134
167.1,9516,11,19,80,8141
168.1,9530,10,14,80,8145
169.1,9542,12,9,80,8148
170.1,9558,10,12,80,8152
171.1,9572,10,8,80,8156
172.1,9584,9,9,80,8158
173.1,9598,6,7,80,8163
174.1,9611,6,3,80,8165
175.1,9622,7,3,80,8165
176.1,9637,5,3,80,8168
177.1,9643,5,1,80,8168
178.1,9646,5,2,80,8168
179.1,9661,3,3,80,8170
180.1,9668,1,5,80,8172
181.1,9680,2,4,80,8171
182.1,9695,3,2,80,8171
183.1,9700,2,0,80,8172
184.1,9706,2,1,80,8171
185.1,9714,1,2,80,8172
186.1,9712,0,2,80,8171
187.1,9721,0,0,80,8168
188.1,9722,0,0,80,8167
189.1,9736,0,0,80,8163
190.1,9747,0,0,80,8160
191.1,9753,0,0,80,8155
192.1,9765,0,0,80,8151
193.1,9775,0,0,80,8143
194.1,9784,0,0,80,8140
195.1,9795,0,0,80,8133
196.1,9795,0,0,80,8128
197.1,9804,0,0,80,8122
198.1,9818,0,0,80,8115
199.1,9824,0,0,80,8102
200.1,9831,0,0,80,8090
201.1,9835,0,0,80,8075
202.1,9844,0,0,80,8056
203.1,9843,0,0,80,8042
204.1,9846,0,0,80,8024
205.1,9861,0,0,80,8001
206.1,9866,0,0,80,7980
207.1,9861,0,0,80,7948
208.1,9868,0,0,80,7918
209.1,9873,0,0,80,7878
210.1,9883,0,0,80,7849
211.1,9891,0,0,80,7813
212.1,9892,0,0,80,7767
213.1,9891,0,0,80,7703
214.1,9892,0,0,80,7643
215.1,9886,0,0,80,7579
216.1,9905,0,0,80,7512
217.1,9904,0,0,80,7450
218.1,9906,0,0,80,7360
219.1,9909,0,0,80,7267
220.1,9913,0,0,80,7164
221.1,9917,0,0,80,7054
222.1,9918,0,0,80,6945
223.1,9912,0,0,80,6813
224.1,9905,0,0,80,6695
225.1,9911,0,0,80,6534
226.1,9922,0,0,80,6379
227.1,9917,0,0,80,6239
228.1,9919,0,0,80,6072
229.1,9926,0,0,80,5916
230.1,9932,0,0,80,5747
231.1,9940,0,0,80,5544
232.1,9937,0,0,80,5381
233.1,9941,0,0,80,5198
234.1,9935,0,0,80,5012
235.1,9943,0,0,80,4831
236.1,9941,0,0,80,4663
237.1,9936,0,0,80,4481
238.1,9947,0,0,80,4312
239.1,9953,0,0,80,4120
240.1,9941,0,0,80,3911
