"tick","# Alive Epithelial Cells","# Infected Epithelial Cells","# Dead Epithelial Cells","# Free Virions","# Innate Immune Cells","# Specialised Immune Cells","# Agents In Total"
56.1,125629,22077,34371,107992,30983,49382,348357
57.1,123584,21352,36416,103234,31647,52414,347295
58.1,121566,20649,38434,98014,32252,55517,345783
59.1,119467,19844,40533,92897,32872,58629,344398
60.1,117546,19082,42454,87324,33392,61665,342381
61.1,115762,18413,44238,81820,33851,64680,340351
62.1,113913,17571,46087,76431,34289,67704,338424
63.1,112230,16801,47770,71335,34712,70678,336725
64.1,110645,16050,49355,66329,35058,73586,334973
65.1,109358,15489,50642,61646,35382,76307,333335
66.1,107945,14740,52055,57640,35635,79134,332409
67.1,106618,14034,53382,53471,35848,81890,331209
68.1,105488,13456,54512,49708,36016,84408,330132
69.1,104408,12913,55592,45862,36189,86908,328959
70.1,103343,12371,56657,42744,36318,89362,328424
71.1,102454,11779,57546,39564,36364,91801,327729
72.1,101721,11331,58279,36381,36406,94079,326866
73.1,101118,10891,58882,33641,36419,96327,326387
74.1,100564,10362,59436,31121,36380,98509,326010
75.1,100031,9820,59969,28687,36356,100638,325681
76.1,99715,9338,60285,26356,36292,102627,325275
77.1,99526,8973,60474,24610,36184,104535,325329
78.1,99346,8545,60654,22882,36041,106415,325338
79.1,99277,8180,60723,21640,35883,108228,325751
80.1,99173,7742,60827,20076,35641,110027,325744
81.1,99252,7369,60748,18715,35390,111713,325818
82.1,99401,6971,60599,17236,35071,113286,325593
83.1,99647,6716,60353,15858,34732,114784,325374
84.1,100015,6455,59985,14733,34319,116214,325266
85.1,100386,6137,59614,14020,33913,117598,325531
86.1,100689,5842,59311,13043,33409,118979,325431
87.1,101112,5505,58888,12106,32891,120323,325320
88.1,101645,5245,58355,11392,32364,121565,325321
89.1,102364,5048,57636,10615,31750,122716,325081
90.1,103107,4864,56893,9931,31057,123823,324811
91.1,103896,4670,56104,9332,30258,124887,324477
92.1,104647,4419,55353,8877,29492,125944,324313
93.1,105518,4213,54482,8542,28651,126937,324130
94.1,106493,4076,53507,8017,27740,127883,323640
95.1,107395,3937,52605,7498,26789,128812,323099
96.1,108306,3787,51694,6944,25860,129644,322448
97.1,109227,3705,50773,6632,24865,130450,321947
98.1,110171,3561,49829,6337,23847,131281,321465
99.1,111272,3445,48728,6076,22942,132085,321103
100.1,112281,3347,47719,5809,21970,132854,320633
101.1,113293,3267,46707,5563,21063,133584,320210
102.1,114311,3177,45689,5302,20227,134327,319856
103.1,115294,3047,44706,5060,19470,135043,319573
104.1,116267,2876,43733,4867,18795,135772,319434
105.1,117340,2798,42660,4647,18226,136402,319275
106.1,118413,2692,41587,4433,17750,137024,319207
107.1,119570,2583,40430,4187,17342,137646,319175
108.1,120681,2511,39319,4005,17026,138220,319251
109.1,121712,2357,38288,3968,16774,138840,319582
110.1,122819,2263,37181,3774,16549,139388,319711
111.1,123960,2232,36040,3600,16393,139888,319881
112.1,124958,2186,35042,3370,16269,140399,320038
113.1,126029,2089,33971,3226,16214,140902,320342
114.1,127062,2003,32938,3065,16174,141370,320609
115.1,128024,1929,31976,2917,16136,141839,320892
116.1,129063,1857,30937,2911,16113,142293,321317
117.1,130069,1807,29931,2773,16082,142717,321572
118.1,131076,1741,28924,2847,16059,143144,322050
119.1,132115,1685,27885,2831,16050,143574,322455
120.1,133103,1673,26897,2680,16039,143941,322660
121.1,134037,1650,25963,2472,16043,144314,322829
122.1,135070,1612,24930,2423,16060,144646,323129
123.1,135971,1553,24029,2333,16046,145014,323393
124.1,136833,1462,23167,2224,16041,145384,323649
125.1,137676,1387,22324,2116,16056,145742,323914
126.1,138582,1365,21418,2017,16060,146041,324118
127.1,139310,1300,20690,1983,16051,146366,324400
128.1,140115,1244,19885,1988,16062,146677,324727
129.1,140925,1213,19075,1936,16075,146984,324995
130.1,141691,1200,18309,1737,16069,147267,325073
131.1,142434,1187,17566,1583,16079,147532,325194
132.1,143288,1178,16712,1557,16069,147757,325383
133.1,144053,1135,15947,1479,16061,148001,325541
134.1,144695,1074,15305,1429,16092,148263,325784
135.1,145319,994,14681,1329,16105,148546,325980
136.1,145999,923,14001,1324,16091,148811,326226
137.1,146636,877,13364,1296,16105,149037,326438
138.1,147221,866,12779,1243,16139,149238,326620
139.1,147793,811,12207,1210,16134,149464,326808
140.1,148366,786,11634,1168,16130,149669,326967
141.1,148917,750,11083,1119,16135,149848,327102
142.1,149464,768,10536,1060,16152,150002,327214
143.1,150020,712,9980,1055,16169,150192,327416
144.1,150501,705,9499,977,16159,150329,327465
145.1,150971,684,9029,922,16162,150472,327556
146.1,151420,660,8580,911,16157,150628,327696
147.1,151858,617,8142,916,16132,150760,327808
148.1,152301,588,7699,848,16117,150893,327858
149.1,152739,577,7261,844,16110,150965,327919
150.1,153083,579,6917,794,16095,151058,327947
151.1,153487,558,6513,770,16087,151139,327996
152.1,153864,533,6136,785,16088,151201,328074
153.1,154177,522,5823,776,16074,151256,328106
154.1,154510,519,5490,731,16064,151307,328102
155.1,154845,475,5155,721,16048,151333,328102
156.1,155156,458,4844,682,16045,151310,328037
157.1,155424,435,4576,608,16035,151294,327937
158.1,155697,427,4303,624,16037,151254,327915
159.1,155919,411,4081,606,16049,151212,327867
160.1,156117,392,3883,586,16040,151129,327755
161.1,156328,365,3672,572,16039,151027,327638
162.1,156557,349,3443,483,16041,150921,327445
163.1,156726,341,3274,446,16037,150782,327265
164.1,156944,335,3056,454,16036,150636,327126
165.1,157135,310,2865,453,16038,150486,326977
166.1,157299,295,2701,447,16031,150313,326791
167.1,157451,297,2549,490,16027,150123,326640
168.1,157622,287,2378,491,16047,149943,326481
169.1,157753,293,2247,412,16028,149741,326181
170.1,157876,276,2124,395,16048,149550,325993
171.1,157991,256,2009,382,16035,149373,325790
172.1,158110,266,1890,353,16049,149154,325556
173.1,158204,257,1796,330,16035,148955,325320
174.1,158312,261,1688,358,16040,148769,325167
175.1,158369,235,1631,374,16043,148612,325029
176.1,158484,227,1516,372,16049,148456,324877
177.1,158573,232,1427,345,16058,148270,324673
178.1,158633,222,1367,297,16071,148126,324494
179.1,158711,211,1289,263,16065,147983,324311
180.1,158770,205,1230,247,16056,147829,324132
181.1,158830,187,1170,252,16064,147687,324003
182.1,158856,177,1144,249,16067,147554,323870
183.1,158909,177,1091,240,16062,147412,323714
184.1,158990,165,1010,219,16063,147272,323554
185.1,159031,156,969,233,16088,147120,323441
186.1,159081,147,919,207,16113,146972,323292
187.1,159119,132,881,198,16118,146839,323155
188.1,159127,136,873,186,16109,146656,322951
189.1,159174,122,826,185,16115,146473,322773
190.1,159232,117,768,168,16123,146256,322547
191.1,159256,120,744,147,16110,146014,322271
192.1,159272,115,728,130,16113,145762,322005
193.1,159299,106,701,95,16111,145469,321675
194.1,159341,102,659,82,16122,145125,321329
195.1,159360,91,640,92,16103,144795,320990
196.1,159387,72,613,99,16093,144405,320597
197.1,159382,62,618,91,16112,144005,320208
198.1,159364,60,636,78,16111,143523,319712
199.1,159412,53,588,75,16112,143004,319191
200.1,159459,52,541,78,16110,142397,318585
201.1,159511,53,489,80,16091,141729,317900
202.1,159509,48,491,79,16104,140939,317122
203.1,159472,46,528,94,16080,140122,316296
204.1,159516,50,484,93,16081,139214,315388
205.1,159517,57,483,75,16069,138282,314426
206.1,159532,60,468,77,16062,137255,313394
207.1,159529,60,471,62,16046,136149,312257
208.1,159511,58,489,70,16033,134961,311064
209.1,159562,52,438,57,16057,133678,309792
210.1,159561,54,439,56,16048,132306,308410
211.1,159540,49,460,57,16034,130820,306911
212.1,159551,46,449,56,16030,129240,305326
213.1,159555,44,445,55,16033,127591,303679
214.1,159568,46,432,55,16050,125912,302017
215.1,159607,40,393,51,16035,124205,300291
216.1,159596,39,404,36,16038,122263,298337
217.1,159580,36,420,35,16042,120337,296414
218.1,159564,32,436,54,16040,118310,294404
219.1,159600,29,400,70,16048,116130,292248
220.1,159596,33,404,76,16039,113961,290076
221.1,159618,33,382,82,16046,111734,287862
222.1,159641,43,359,73,16036,109416,285525
223.1,159608,53,392,54,16047,106980,283081
224.1,159622,50,378,73,16049,104560,280682
225.1,159605,48,395,103,16047,102004,278154
226.1,159578,54,422,100,16044,99545,275689
227.1,159579,63,421,106,16047,96962,273115
228.1,159608,54,392,119,16068,94437,270624
229.1,159622,62,378,125,16068,91949,268142
230.1,159612,64,388,136,16057,89433,265626
231.1,159600,74,400,134,16065,86882,263081
232.1,159597,79,403,121,16073,84394,260588
233.1,159592,92,408,128,16081,81867,258076
234.1,159571,92,429,170,16093,79360,255623
235.1,159600,100,400,224,16087,76781,253092
236.1,159588,104,412,243,16088,74427,250758
237.1,159572,108,428,264,16093,72010,248367
238.1,159540,118,460,274,16096,69674,246044
239.1,159571,121,429,261,16102,67343,243706
240.1,159550,124,450,277,16117,65109,241503
