"tick","# Alive Epithelial Cells","# Infected Epithelial Cells","# Virions","# Innate Immune Cells","# Specialised Immune Cells"
104.1,70531,822,1515,89470,122241
105.1,71731,792,1436,83051,122467
106.1,72935,775,1398,76610,122692
107.1,74127,716,1306,70123,122912
108.1,75319,681,1266,63743,123110
109.1,76406,655,1200,57698,123306
110.1,77558,628,1140,51884,123499
111.1,78755,625,1034,46344,123667
112.1,79879,593,1004,41366,123841
113.1,81024,571,980,36828,123991
114.1,82197,544,943,32722,124155
115.1,83326,544,924,28978,124307
116.1,84482,528,932,25770,124440
117.1,85623,517,906,22961,124570
118.1,86733,488,886,20465,124722
119.1,87888,481,878,18322,124843
120.1,88968,469,874,16476,124968
121.1,90093,448,860,14814,125105
122.1,91204,445,800,13358,125225
123.1,92234,421,758,11978,125351
124.1,93377,418,680,10794,125457
125.1,94442,397,662,9723,125565
126.1,95505,357,669,8831,125693
127.1,96587,368,619,8038,125803
128.1,97709,363,578,7311,125902
129.1,98819,378,572,6685,125972
130.1,99840,366,560,6153,126065
131.1,100899,349,581,5728,126158
132.1,101932,323,611,5335,126250
133.1,102921,313,620,4931,126340
134.1,103971,326,585,4612,126416
135.1,105061,315,580,4325,126503
136.1,106145,315,570,4052,126588
137.1,107146,313,550,3813,126673
138.1,108163,289,534,3592,126771
139.1,109165,274,536,3448,126856
140.1,110087,260,511,3348,126939
141.1,111039,261,458,3280,127007
142.1,112050,252,454,3234,127074
143.1,113048,241,431,3215,127137
144.1,114023,227,406,3208,127209
145.1,114998,229,390,3207,127263
146.1,115958,215,365,3205,127329
147.1,116907,209,351,3209,127385
148.1,117843,200,345,3208,127448
149.1,118751,219,315,3204,127497
150.1,119665,188,313,3208,127568
151.1,120557,189,268,3210,127623
152.1,121456,170,305,3211,127679
153.1,122414,150,307,3209,127729
154.1,123300,153,293,3208,127767
155.1,124206,146,299,3210,127808
156.1,125069,133,292,3214,127851
157.1,125930,135,274,3211,127890
158.1,126718,129,247,3213,127924
159.1,127579,129,254,3221,127952
160.1,128364,122,243,3210,127987
161.1,129182,110,239,3210,128034
162.1,130026,132,215,3221,128050
163.1,130844,139,210,3217,128082
164.1,131604,132,222,3222,128122
165.1,132315,133,211,3229,128152
166.1,133078,124,216,3238,128188
167.1,133845,123,226,3232,128215
168.1,134534,114,236,3230,128246
169.1,135222,118,232,3230,128272
170.1,135975,120,221,3233,128301
171.1,136640,117,224,3233,128330
172.1,137274,112,206,3229,128365
173.1,137906,108,166,3233,128399
174.1,138570,99,158,3225,128421
175.1,139246,107,167,3224,128439
176.1,139805,105,168,3222,128465
177.1,140414,92,168,3220,128500
178.1,141019,88,154,3222,128527
179.1,141609,86,144,3224,128543
180.1,142121,83,147,3224,128562
181.1,142715,87,155,3225,128584
182.1,143201,91,156,3216,128602
183.1,143724,81,146,3210,128627
184.1,144242,75,140,3203,128639
185.1,144749,75,132,3214,128643
186.1,145251,72,134,3207,128656
187.1,145737,71,130,3213,128658
188.1,146219,69,117,3208,128650
189.1,146655,70,103,3212,128648
190.1,147125,63,105,3209,128638
191.1,147579,56,100,3209,128625
192.1,148015,52,82,3211,128615
193.1,148402,55,67,3211,128579
194.1,148812,57,61,3211,128513
195.1,149154,49,65,3209,128479
196.1,149563,49,60,3211,128406
197.1,149933,44,62,3210,128307
198.1,150352,40,56,3211,128209
199.1,150666,36,65,3211,128072
200.1,151012,37,53,3204,127904
201.1,151341,36,52,3207,127683
202.1,151646,33,59,3210,127451
203.1,151951,25,52,3209,127120
204.1,152258,29,35,3214,126771
205.1,152551,27,34,3212,126354
206.1,152870,24,26,3214,125817
207.1,153156,18,23,3213,125287
208.1,153422,12,22,3219,124627
209.1,153688,10,20,3217,123869
210.1,153932,11,19,3212,123019
211.1,154167,10,12,3214,122047
212.1,154422,7,5,3220,120896
213.1,154611,7,4,3221,119640
214.1,154851,5,5,3217,118273
215.1,155044,2,4,3216,116678
216.1,155257,2,4,3222,115007
217.1,155441,1,4,3224,113179
218.1,155656,2,2,3225,111082
219.1,155816,2,1,3229,108808
220.1,155999,2,1,3233,106437
221.1,156173,2,1,3231,103946
222.1,156320,2,2,3223,101242
223.1,156512,2,3,3220,98475
224.1,156661,1,4,3225,95520
225.1,156803,2,2,3219,92491
226.1,156963,3,2,3216,89340
227.1,157083,2,1,3225,85957
228.1,157201,2,1,3217,82606
229.1,157319,1,1,3222,79226
230.1,157414,1,0,3217,75875
231.1,157590,1,0,3222,72408
232.1,157743,0,0,3208,68941
233.1,157813,0,0,3217,65628
234.1,157917,0,0,3206,62314
235.1,158018,0,0,3205,59063
236.1,158135,0,0,3208,55854
237.1,158232,0,0,3209,52703
238.1,158273,0,0,3210,49771
239.1,158357,0,0,3211,46911
240.1,158421,0,0,3210,44104
