"tick","# Alive Epithelial Cells","# Infected Epithelial Cells","# Dead Epithelial Cells","# Free Virions","# Innate Immune Cells","# Specialised Immune Cells","# Agents In Total"
85.1,64515,9179,95485,26521,95021,87219,368761
86.1,64236,8506,95764,23537,95651,89037,368225
87.1,64105,7894,95895,20916,96122,90698,367736
88.1,64063,7356,95937,18480,96472,92235,367187
89.1,64115,6898,95885,16327,96813,93722,366862
90.1,64371,6364,95629,14577,97033,95095,366705
91.1,64735,5905,95265,13006,97142,96328,366476
92.1,65091,5506,94909,11683,97146,97548,366377
93.1,65634,5106,94366,10600,97075,98651,366326
94.1,66253,4757,93747,9477,96867,99709,366053
95.1,67042,4488,92958,8558,96535,100668,365761
96.1,67703,4169,92297,7768,96115,101656,365539
97.1,68581,3950,91419,7081,95536,102452,365069
98.1,69450,3707,90550,6517,94796,103270,364583
99.1,70418,3504,89582,6016,93953,104057,364026
100.1,71457,3282,88543,5455,92977,104796,363228
101.1,72510,3120,87490,4977,91779,105466,362222
102.1,73609,2970,86651,4506,90413,106110,361029
103.1,74849,2820,85151,4251,88807,106717,359775
104.1,75916,2660,84084,3933,87030,107293,358256
105.1,77087,2484,82913,3791,84982,107871,356644
106.1,78283,2333,81717,3503,82770,108416,354689
107.1,79476,2203,80524,3232,80274,108923,352429
108.1,80729,2119,79271,3070,77589,109361,350020
109.1,81989,2016,78011,2874,74659,109786,347319
110.1,83264,1954,76736,2723,71606,110182,344511
111.1,84447,1821,75553,2659,68356,110614,341629
112.1,85654,1728,74346,2547,64949,110995,338491
113.1,86980,1628,73020,2360,61344,111392,335096
114.1,88314,1557,71686,2225,57718,111735,331678
115.1,89532,1484,70468,2051,54075,112061,328187
116.1,90813,1418,69187,1955,50312,112355,324622
117.1,92091,1367,67909,1845,46646,112658,321149
118.1,93472,1382,66528,1683,43161,112922,317766
119.1,94654,1298,65346,1673,39853,113203,314729
120.1,95908,1252,64092,1671,36619,113457,311747
121.1,97135,1181,62865,1631,33574,113739,308944
122.1,98393,1138,61607,1551,30656,113997,306204
123.1,99659,1129,60341,1482,27914,114217,303613
124.1,100892,1106,59108,1421,25368,114450,301239
125.1,102145,1042,57855,1419,23071,114680,299170
126.1,103349,1013,56651,1396,20873,114900,297169
127.1,104637,1004,55363,1333,18883,115086,295302
128.1,105880,969,54120,1328,17106,115267,293701
129.1,107082,916,52918,1301,15481,115486,292268
130.1,108253,896,51747,1258,14083,115677,291018
131.1,109417,882,50583,1200,12802,115866,289868
132.1,110546,864,49454,1138,11638,116032,288808
133.1,111745,841,48255,1080,10602,116196,287878
134.1,112907,848,47093,993,9672,116367,287032
135.1,114026,814,45974,982,8772,116536,286290
136.1,115162,801,44838,933,8050,116695,285678
137.1,116268,733,43732,935,7357,116873,285165
138.1,117421,711,42579,865,6766,117018,284649
139.1,118573,710,41427,849,6220,117159,284228
140.1,119674,686,40326,832,5770,117306,283908
141.1,120821,654,39179,809,5324,117448,283581
142.1,121847,642,38153,805,4998,117569,283372
143.1,122876,613,37124,797,4657,117713,283167
144.1,123866,577,36134,783,4369,117850,283002
145.1,124915,581,35085,682,4115,117977,282774
146.1,126008,584,33992,678,3903,118082,282663
147.1,126980,564,33020,669,3737,118191,282597
148.1,127988,562,32012,648,3589,118307,282544
149.1,128963,535,31037,663,3505,118439,282607
150.1,129870,488,30130,649,3448,118577,282674
151.1,130889,492,29111,615,3401,118667,282683
152.1,131807,482,28193,612,3379,118769,282760
153.1,132737,482,27263,571,3350,118862,282783
154.1,133596,471,26404,550,3314,118969,282833
155.1,134503,459,25497,543,3291,119063,282897
156.1,135401,437,24599,552,3268,119160,282980
157.1,136287,419,23713,535,3266,119258,283059
158.1,137120,402,22880,527,3254,119347,283128
159.1,137973,385,22027,501,3240,119444,283185
160.1,138804,385,21196,471,3255,119517,283243
161.1,139596,371,20404,451,3259,119599,283309
162.1,140415,365,19585,440,3254,119672,283366
163.1,141174,348,18826,412,3263,119765,283440
164.1,141892,349,18108,388,3247,119830,283465
165.1,142572,331,17428,384,3253,119896,283533
166.1,143306,315,16694,373,3248,119960,283581
167.1,144014,316,15986,350,3247,120019,283616
168.1,144675,284,15325,315,3248,120101,283664
169.1,145317,293,14683,285,3243,120155,283683
170.1,145958,286,14042,297,3254,120198,283749
171.1,146540,248,13460,320,3250,120261,283831
172.1,147085,233,12915,333,3258,120321,283912
173.1,147687,239,12313,299,3261,120365,283925
174.1,148215,223,11785,282,3260,120428,283970
175.1,148737,211,11263,252,3259,120488,283999
176.1,149273,225,10727,220,3255,120518,283993
177.1,149792,216,10208,219,3255,120553,284027
178.1,150256,207,9744,220,3263,120592,284075
179.1,150681,192,9319,223,3278,120640,284141
180.1,151071,171,8929,230,3274,120686,284190
181.1,151483,169,8517,225,3282,120724,284231
182.1,151891,170,8109,215,3282,120755,284252
183.1,152306,159,7694,212,3278,120790,284280
184.1,152655,157,7345,188,3281,120821,284290
185.1,153018,158,6982,182,3282,120847,284311
186.1,153357,158,6643,172,3290,120882,284344
187.1,153729,151,6271,180,3284,120905,284369
188.1,154057,148,5943,173,3274,120927,284374
189.1,154358,141,5642,177,3264,120962,284403
190.1,154666,133,5334,193,3269,120973,284435
191.1,154931,129,5069,176,3257,120995,284428
192.1,155172,133,4828,147,3275,121012,284434
193.1,155427,135,4573,126,3264,121019,284409
194.1,155612,133,4388,137,3261,121028,284426
195.1,155807,119,4193,152,3249,121038,284439
196.1,156037,110,3963,133,3240,121048,284421
197.1,156229,104,3771,136,3214,121046,284396
198.1,156468,97,3532,114,3224,121041,284379
199.1,156660,102,3340,106,3237,121023,284366
200.1,156821,103,3179,117,3244,121002,284363
201.1,156997,101,3003,134,3233,120963,284330
202.1,157134,97,2866,141,3231,120933,284305
203.1,157274,93,2726,146,3236,120889,284271
204.1,157425,89,2575,121,3249,120814,284184
205.1,157514,89,2486,104,3236,120708,284048
206.1,157692,84,2308,92,3243,120601,283936
207.1,157802,77,2198,70,3245,120473,283788
208.1,157901,69,2099,61,3251,120305,283617
209.1,158012,64,1988,73,3244,120087,283404
210.1,158164,59,1836,73,3258,119870,283201
211.1,158276,54,1724,76,3266,119629,282971
212.1,158373,50,1627,75,3262,119295,282632
213.1,158445,50,1555,68,3266,118934,282268
214.1,158530,47,1470,53,3273,118507,281833
215.1,158595,49,1405,54,3274,118047,281375
216.1,158675,44,1325,64,3279,117489,280832
217.1,158713,39,1287,63,3278,116830,280171
218.1,158801,36,1199,56,3284,116125,279465
219.1,158873,38,1127,58,3290,115347,278695
220.1,158940,38,1060,49,3278,114461,277788
221.1,158961,35,1039,43,3283,113424,276750
222.1,159028,39,972,38,3302,112305,275645
223.1,159077,39,923,43,3300,111123,274466
224.1,159082,40,918,43,3291,109907,273241
225.1,159146,41,854,49,3292,108538,271879
226.1,159176,35,824,51,3290,106960,270301
227.1,159218,39,782,34,3285,105255,268574
228.1,159247,33,753,30,3283,103436,266749
229.1,159315,33,685,29,3281,101580,264890
230.1,159327,33,673,33,3284,99556,262873
231.1,159361,27,639,32,3277,97418,260727
232.1,159389,27,611,20,3283,95163,258466
233.1,159429,25,571,13,3276,92873,256162
234.1,159448,23,552,14,3276,90399,253689
235.1,159493,20,507,14,3274,87914,251202
236.1,159522,16,478,14,3269,85331,248614
237.1,159508,17,492,14,3265,82735,246014
238.1,159513,15,487,16,3264,79983,243263
239.1,159519,16,481,20,3259,77204,240483
240.1,159511,16,489,21,3257,74531,237809
