"tick","# Alive Epithelial Cells","# Infected Epithelial Cells","# Virions","# Innate Immune Cells","# Specialised Immune Cells"
70.1,4082,380,820,8515,6272
71.1,4117,357,712,8567,6370
72.1,4119,314,600,8602,6453
73.1,4154,276,521,8640,6538
74.1,4217,256,442,8668,6610
75.1,4254,228,366,8691,6678
76.1,4323,223,327,8705,6724
77.1,4392,197,283,8720,6780
78.1,4434,183,260,8736,6832
79.1,4502,171,221,8725,6881
80.1,4570,149,209,8708,6931
81.1,4653,143,186,8677,6971
82.1,4728,132,176,8651,7010
83.1,4818,128,154,8601,7047
84.1,4895,114,152,8563,7084
85.1,4971,100,145,8497,7109
86.1,5041,93,116,8424,7142
87.1,5130,81,104,8347,7170
88.1,5232,75,85,8242,7195
89.1,5307,66,86,8120,7213
90.1,5413,65,70,7977,7229
91.1,5499,56,68,7813,7244
92.1,5583,52,63,7618,7256
93.1,5687,47,55,7413,7273
94.1,5755,45,45,7180,7286
95.1,5856,39,60,6917,7292
96.1,5956,37,58,6615,7303
97.1,6055,43,49,6317,7315
98.1,6131,39,39,5947,7328
99.1,6215,39,41,5618,7335
100.1,6288,37,43,5192,7345
101.1,6368,41,34,4795,7354
102.1,6469,40,42,4429,7362
103.1,6543,41,46,4037,7368
104.1,6612,48,38,3679,7373
105.1,6694,41,45,3304,7387
106.1,6761,41,47,2969,7398
107.1,6838,40,42,2667,7412
108.1,6909,45,33,2350,7421
109.1,6974,42,34,2098,7433
110.1,7045,37,34,1872,7443
111.1,7122,37,38,1676,7452
112.1,7195,30,42,1484,7467
113.1,7281,30,37,1319,7473
114.1,7344,26,39,1182,7481
115.1,7434,30,31,1040,7487
116.1,7527,31,27,927,7494
117.1,7608,31,30,834,7503
118.1,7670,31,32,749,7511
119.1,7727,22,36,681,7522
120.1,7792,22,34,623,7529
121.1,7848,26,34,577,7535
122.1,7918,32,28,515,7538
123.1,7973,29,31,481,7546
124.1,8043,28,33,452,7556
125.1,8093,22,34,428,7568
126.1,8150,20,32,406,7575
127.1,8191,19,30,400,7580
128.1,8242,25,21,403,7585
129.1,8290,25,16,401,7588
130.1,8341,22,20,402,7595
131.1,8381,16,24,401,7607
132.1,8425,14,22,403,7611
133.1,8479,13,17,404,7615
134.1,8540,20,8,402,7615
135.1,8575,16,4,403,7619
136.1,8610,11,7,401,7625
137.1,8662,9,12,402,7627
138.1,8707,10,11,402,7629
139.1,8745,9,9,407,7632
140.1,8798,9,10,406,7635
141.1,8834,9,9,407,7638
142.1,8873,9,5,409,7641
143.1,8917,9,8,409,7641
144.1,8956,6,7,408,7646
145.1,8986,6,3,407,7648
146.1,9023,6,4,405,7649
147.1,9045,6,6,408,7650
148.1,9081,4,7,406,7652
149.1,9111,5,6,405,7652
150.1,9143,5,4,403,7655
151.1,9169,6,3,402,7655
152.1,9193,5,4,401,7658
153.1,9232,6,4,402,7658
154.1,9256,6,6,403,7660
155.1,9284,7,6,405,7661
156.1,9311,8,5,404,7663
157.1,9347,9,5,404,7665
158.1,9366,8,7,403,7667
159.1,9394,9,8,405,7668
160.1,9415,9,9,405,7668
161.1,9433,7,9,404,7671
162.1,9449,8,12,402,7673
163.1,9476,7,13,405,7677
164.1,9507,10,5,404,7679
165.1,9527,9,5,404,7680
166.1,9545,9,5,405,7682
167.1,9564,6,9,409,7686
168.1,9588,5,8,408,7689
169.1,9603,8,5,406,7689
170.1,9626,5,7,408,7692
171.1,9638,7,7,402,7693
172.1,9671,6,9,405,7695
173.1,9693,8,9,401,7696
174.1,9696,5,6,405,7700
175.1,9713,5,5,401,7701
176.1,9731,5,5,401,7703
177.1,9732,4,7,403,7704
178.1,9752,5,7,402,7702
179.1,9759,5,8,401,7702
180.1,9780,5,9,402,7705
181.1,9799,5,7,406,7707
182.1,9806,3,4,403,7706
183.1,9826,3,3,402,7706
184.1,9831,1,2,399,7708
185.1,9841,2,1,401,7707
186.1,9853,2,0,403,7704
187.1,9859,0,0,403,7704
188.1,9865,0,0,405,7701
189.1,9879,0,0,402,7695
190.1,9891,0,0,406,7691
191.1,9898,0,0,406,7686
192.1,9902,0,0,402,7676
193.1,9912,0,0,406,7670
194.1,9918,0,0,406,7661
195.1,9927,0,0,407,7652
196.1,9933,0,0,405,7642
197.1,9939,0,0,405,7622
198.1,9951,0,0,403,7599
199.1,9954,0,0,402,7578
200.1,9955,0,0,399,7544
201.1,9955,0,0,400,7517
202.1,9958,0,0,400,7478
203.1,9963,0,0,398,7439
204.1,9958,0,0,404,7389
205.1,9969,0,0,405,7340
206.1,9968,0,0,405,7278
207.1,9966,0,0,404,7207
208.1,9971,0,0,408,7137
209.1,9966,0,0,405,7046
210.1,9969,0,0,405,6967
211.1,9964,0,0,404,6875
212.1,9969,0,0,403,6760
213.1,9972,0,0,403,6655
214.1,9975,0,0,405,6531
215.1,9974,0,0,403,6387
216.1,9975,0,0,404,6220
217.1,9976,0,0,409,6070
218.1,9980,0,0,407,5904
219.1,9979,0,0,407,5743
220.1,9980,0,0,403,5525
221.1,9984,0,0,402,5332
222.1,9984,0,0,404,5118
223.1,9977,0,0,402,4905
224.1,9982,0,0,402,4724
225.1,9983,0,0,398,4507
226.1,9985,0,0,405,4301
227.1,9988,0,0,402,4082
228.1,9983,0,0,402,3891
229.1,9979,0,0,401,3701
230.1,9974,0,0,402,3513
231.1,9976,0,0,401,3319
232.1,9979,0,0,405,3113
233.1,9981,0,0,400,2902
234.1,9979,0,0,401,2702
235.1,9984,0,0,401,2534
236.1,9978,0,0,403,2369
237.1,9978,0,0,404,2202
238.1,9984,0,0,404,2049
239.1,9979,0,0,402,1927
240.1,9979,0,0,403,1801
