"tick","# Alive Epithelial Cells","# Infected Epithelial Cells","# Dead Epithelial Cells","# Free Virions","# Innate Immune Cells","# Specialised Immune Cells","# Agents In Total"
58.1,147738,18518,12262,41379,4207,252,205838
59.1,146944,18968,13056,42976,4309,277,207562
60.1,146096,19430,13904,44284,4418,298,209000
61.1,145257,19792,14743,45838,4570,328,210736
62.1,144430,20317,15570,46879,4722,370,211971
63.1,143500,20791,16500,48045,4871,412,213328
64.1,142609,21312,17391,49298,5015,459,214772
65.1,141587,21655,18413,50410,5225,515,216150
66.1,140479,21944,19521,51194,5406,563,217163
67.1,139409,22147,20591,52190,5598,608,218396
68.1,138506,22467,21494,53397,5800,670,219867
69.1,137430,22833,22570,54558,6039,735,221332
70.1,136327,23094,23673,55520,6283,795,222598
71.1,135128,23316,24872,56377,6546,869,223792
72.1,134057,23577,25943,57260,6838,943,225041
73.1,132854,23773,27146,58271,7083,1034,226388
74.1,131675,23997,28325,59258,7374,1153,227785
75.1,130488,24110,29512,60026,7715,1267,229008
76.1,129285,24313,30715,60663,8028,1384,230075
77.1,128083,24521,31917,61620,8378,1523,231521
78.1,126949,24767,33051,62497,8760,1650,232907
79.1,125654,24853,34346,62965,9154,1812,233931
80.1,124376,25010,35624,63261,9543,2009,234813
81.1,123094,25113,36906,63476,9991,2200,235667
82.1,121852,25235,38148,63773,10489,2406,236668
83.1,120587,25302,39413,63956,10978,2644,237578
84.1,119209,25200,40791,64176,11434,2902,238512
85.1,117882,25151,42118,64412,11963,3172,239547
86.1,116558,25139,43442,64628,12517,3493,240638
87.1,115225,25114,44775,64856,13079,3796,241731
88.1,113775,24975,46225,64894,13641,4118,242653
89.1,112486,24916,47514,64478,14230,4474,243182
90.1,111073,24809,48927,64165,14849,4870,243884
91.1,109679,24667,50321,63672,15499,5304,244475
92.1,108315,24487,51685,63258,16103,5750,245111
93.1,106952,24219,53048,62601,16792,6265,245658
94.1,105594,23996,54406,61744,17492,6787,246023
95.1,104350,23812,55650,60922,18284,7378,246584
96.1,103090,23564,56910,60412,19029,7925,247366
97.1,101764,23330,58236,59986,19762,8517,248265
98.1,100499,23023,59501,59563,20547,9199,249309
99.1,99156,22705,60844,58731,21328,9868,249927
100.1,97876,22517,62124,57663,22167,10587,250417
101.1,96734,22300,63266,56737,22963,11318,251018
102.1,95580,21980,64420,55495,23789,12037,251321
103.1,94404,21709,65596,54450,24583,12795,251828
104.1,93251,21333,66749,53107,25426,13611,252144
105.1,92174,20975,67826,51993,26219,14498,252710
106.1,91125,20561,68875,51160,26994,15376,253530
107.1,90089,20143,69911,50483,27784,16318,254585
108.1,89125,19776,70875,49538,28592,17247,255377
109.1,88279,19501,71721,48339,29372,18161,255872
110.1,87333,19106,72667,47187,30169,19144,256500
111.1,86464,18694,73536,45886,30794,20173,256853
112.1,85632,18334,74368,44567,31485,21215,257267
113.1,84940,18004,75060,43539,32106,22259,257904
114.1,84236,17623,75764,42309,32683,23349,258341
115.1,83555,17202,76445,41087,33302,24480,258869
116.1,82979,16848,77021,39716,33855,25580,259151
117.1,82539,16538,77461,38311,34380,26684,259375
118.1,82230,16261,77770,37032,34899,27760,259691
119.1,81846,15885,78154,36152,35368,28890,260410
120.1,81516,15429,78484,35166,35813,30079,261058
121.1,81298,15096,78702,34226,36280,31266,261772
122.1,81103,14726,78897,33217,36680,32450,262347
123.1,80946,14374,79054,32280,37097,33672,263049
124.1,80865,14008,79135,30991,37378,34915,263284
125.1,80823,13571,79177,29833,37652,36087,263572
126.1,80839,13199,79161,28527,37875,37274,263676
127.1,81033,12831,78967,27233,38096,38462,263791
128.1,81316,12499,78684,26077,38265,39608,263950
129.1,81633,12102,78367,25251,38376,40813,264440
130.1,81893,11654,78107,24241,38411,42000,264652
131.1,82334,11242,77666,23460,38464,43193,265117
132.1,82782,10885,77218,22477,38442,44370,265289
133.1,83378,10627,76622,21555,38368,45514,265437
134.1,84040,10326,75960,20630,38280,46604,265514
135.1,84742,10032,75258,19744,38094,47693,265531
136.1,85589,9790,74411,18865,37948,48786,265599
137.1,86465,9508,73535,18017,37793,49877,265687
138.1,87358,9199,72642,16936,37544,50954,265434
139.1,88332,8951,71668,16186,37232,51959,265377
140.1,89329,8641,70671,15562,36841,53008,265411
141.1,90539,8399,69461,14952,36447,53978,265377
142.1,91736,8135,68264,14485,36039,55013,265537
143.1,93065,7940,66935,14106,35546,56041,265693
144.1,94496,7758,65504,13571,35073,57002,265646
145.1,95853,7526,64147,13216,34573,57987,265776
146.1,97399,7365,62601,12729,33963,58904,265596
147.1,98601,7101,61399,12238,33335,59154,265481
148.1,100013,6893,59987,11680,32697,60861,265238
149.1,101587,6698,58413,11102,32045,61784,264931
150.1,103161,6562,56839,10721,31338,62662,264721
151.1,104698,6418,55302,10293,30656,63574,264523
152.1,106190,6292,53810,9907,29929,64421,264257
153.1,107748,6179,52252,9486,29166,65235,263887
154.1,109332,5985,50668,9283,28428,66087,263798
155.1,110914,5809,49086,9048,27560,66954,263562
156.1,112598,5658,47402,8767,26760,67775,263302
157.1,114140,5525,45860,8462,25929,68579,262970
158.1,115692,5383,44308,8192,25175,69395,262762
159.1,117217,5181,42783,7932,24403,70214,262549
160.1,118803,5136,41197,7574,23621,70940,262135
161.1,120379,5018,39621,7302,22866,71700,261868
162.1,121911,4915,38089,7028,22127,72428,261583
163.1,123425,4770,36575,6829,21347,73179,261355
164.1,124894,4628,35106,6614,20598,73900,261112
165.1,126322,4514,33678,6240,19885,74627,260752
166.1,127751,4309,32249,5931,19146,75333,260410
167.1,129148,4182,30852,5761,18400,76001,260162
168.1,130624,4093,29376,5574,17648,76607,259829
169.1,131968,3962,28032,5322,16967,77271,259560
170.1,133238,3839,26762,5149,16280,77911,259340
171.1,134556,3752,25444,5038,15567,78548,259153
172.1,135770,3641,24230,4974,14889,79166,259029
173.1,136985,3580,23015,4858,14276,79722,258856
174.1,138118,3516,21882,4696,13679,80267,258642
175.1,139308,3409,20692,4598,13031,80825,258454
176.1,140427,3324,19573,4551,12420,81365,258336
177.1,141431,3239,18569,4450,11831,81896,258177
178.1,142467,3205,17533,4247,11261,82432,257940
179.1,143435,3149,16565,4137,10738,82949,257824
180.1,144416,3114,15584,3941,10203,83482,257626
181.1,145272,3051,14728,3757,9747,83970,257474
182.1,146080,2968,13920,3622,9257,84449,257328
183.1,146868,2812,13132,3453,8830,84976,257259
184.1,147662,2696,12338,3339,8360,85458,257157
185.1,148396,2628,11604,3202,7930,85911,257043
186.1,149111,2575,10889,3080,7580,86360,257020
187.1,149759,2475,10241,3039,7193,86793,257025
188.1,150451,2431,9549,2950,6852,87179,256981
189.1,151030,2338,8970,2886,6528,87599,257013
190.1,151613,2257,8387,2831,6177,88019,257027
191.1,152157,2205,7843,2711,5862,88393,256966
192.1,152699,2109,7301,2571,5587,88786,256944
193.1,153183,2028,6817,2490,5309,89174,256973
194.1,153667,1941,6333,2453,5056,89546,257055
195.1,154114,1883,5886,2336,4821,89888,257045
196.1,154541,1847,5459,2222,4598,90201,257021
197.1,154886,1797,5114,2155,4415,90522,257092
198.1,155228,1733,4772,2108,4246,90848,257202
199.1,155647,1671,4353,2050,4124,91177,257351
200.1,155945,1623,4055,1972,3991,91470,257433
201.1,156249,1586,3751,1966,3886,91738,257590
202.1,156471,1537,3529,1957,3784,92015,257756
203.1,156766,1540,3234,1912,3692,92279,257883
204.1,156960,1494,3040,1834,3626,92546,258006
205.1,157169,1459,2831,1746,3557,92809,258112
206.1,157407,1442,2593,1682,3499,93033,258214
207.1,157548,1380,2452,1667,3456,93252,258375
208.1,157686,1331,2314,1624,3424,93488,258536
209.1,157792,1268,2208,1556,3372,93740,258668
210.1,157963,1231,2037,1506,3328,93965,258799
211.1,158092,1192,1908,1443,3308,94173,258924
212.1,158232,1141,1768,1402,3286,94387,259075
213.1,158368,1122,1632,1323,3279,94580,259182
214.1,158433,1081,1567,1233,3276,94784,259293
215.1,158505,1006,1495,1182,3256,94988,259426
216.1,158568,989,1432,1095,3272,95161,259528
217.1,158664,943,1336,1051,3275,95351,259677
218.1,158755,894,1245,939,3263,95505,259707
219.1,158816,857,1184,866,3263,95652,259781
220.1,158890,815,1110,819,3267,95783,259869
221.1,158980,790,1020,813,3268,95906,259987
222.1,159019,728,981,825,3261,96045,260131
223.1,159083,692,917,767,3266,96170,260203
224.1,159140,645,860,759,3269,96282,260310
225.1,159196,649,804,769,3267,96350,260386
226.1,159218,615,782,733,3260,96456,260449
227.1,159209,569,791,673,3248,96547,260468
228.1,159238,548,762,622,3267,96642,260531
229.1,159273,517,727,580,3263,96705,260548
230.1,159312,506,688,580,3280,96755,260615
231.1,159332,488,668,536,3286,96822,260644
232.1,159341,460,659,530,3284,96868,260682
233.1,159405,451,595,515,3286,96887,260688
234.1,159402,429,598,526,3273,96906,260705
235.1,159423,407,577,522,3286,96911,260719
236.1,159428,397,572,518,3284,96901,260703
237.1,159464,389,536,504,3278,96890,260672
238.1,159479,387,521,477,3265,96853,260595
239.1,159500,377,500,447,3269,96825,260541
240.1,159501,365,499,403,3271,96806,260480
